行政區,段小段,地號,標示部面積,所有權登記次序,所有權持分類別,所有權持分分母,所有權持分分子,公告地價,申報地價,核定申報地價情形
中山區,北安段四小段,01380000,6193.0,0006,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01360000,281.21,0007,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00160000,239.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00190000,2191.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00210003,3941.6,0007,A,1,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00220003,1872.4,0007,A,1,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0020,,18000,408,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0034,,1800,306,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00180000,2371.0,0007,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00230000,549.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00240000,339.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380000,6193.0,0005,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01390000,146.0,0007,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01410000,1872.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01420000,1157.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01400000,1298.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380001,680.0,0005,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01370000,402.0,0007,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01330000,3876.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00250000,35.0,0006,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0061,,1800,45,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0040,,18000,17,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00180000,2371.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00230000,549.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00250000,35.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01360000,281.21,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01350000,2346.21,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01330000,3876.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00240000,339.0,0003,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01370000,402.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01420000,1157.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01410000,1872.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01400001,12502.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01400000,1298.0,0004,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01390000,146.0,0003,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380001,680.0,0003,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380000,6193.0,0003,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00180000,2371.0,0006,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00240000,339.0,0005,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00250000,35.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,00230000,549.0,0010,,1000,12,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01330000,3876.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01360000,281.21,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380000,6193.0,0007,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01390000,146.0,0005,,5,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01420000,1157.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01410000,1872.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01400001,12502.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01400000,1298.0,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01380001,680.0,0007,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01370000,402.0,0009,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01350000,2346.21,0008,,10,1,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0072,,1800,30,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0052,,12600,230,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0053,,12600,230,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0057,,1800,21,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0058,,1800,21,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0059,,1800,21,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0063,,1800,54,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0041,,18000,17,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0077,,18000,102,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0075,,18000,102,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0064,,2000,60,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470000,31069.0,0036,,12600,276,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0031,,12600,276,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0076,,18000,102,"2,100","2,520",按公告地價120%申報
中山區,正義段四小段,01540000,124.0,0101,,144,3,"102,000","122,400",按公告地價120%申報
中山區,正義段四小段,01700000,12.0,0101,,144,3,"102,000","122,400",按公告地價120%申報
中山區,正義段四小段,01730000,209.0,0088,,144,3,"102,000","122,400",按公告地價120%申報
中山區,正義段四小段,01650000,5.0,0089,,144,3,"102,000","122,400",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0030,,12600,828,"2,100","2,520",按公告地價120%申報
中山區,北安段四小段,01470001,21258.0,0054,,12600,230,"2,100","2,520",按公告地價120%申報
中山區,長安段四小段,02620001,389.0,0005,A,1,1,"93,098","111,717",按公告地價120%申報
內湖區,大湖段四小段,04040001,3044.32,0008,A,1,1,"1,100","1,320",按公告地價120%申報
內湖區,大湖段四小段,04230000,22199.0,0004,,10000,1905,"1,100","1,320",按公告地價120%申報
內湖區,潭美段四小段,01980000,56.0,0001,A,1,1,"53,300","42,640",低於或按公告地價80%申報
內湖區,潭美段四小段,01990000,35.0,0001,A,1,1,"53,300","63,960",按公告地價120%申報
內湖區,潭美段四小段,02580000,74.0,0001,A,1,1,"51,386","51,386",按公告地價100%申報
內湖區,潭美段四小段,02590000,81.0,0001,A,1,1,"50,823","50,823",按公告地價100%申報
內湖區,潭美段四小段,04220000,867.0,0013,,200000,52238,"42,255","50,706",按公告地價120%申報
內湖區,潭美段四小段,01850000,149.0,0002,A,1,1,"41,500","49,800",按公告地價120%申報
內湖區,潭美段四小段,01850001,4.0,0002,A,1,1,"41,500","49,800",按公告地價120%申報
內湖區,潭美段四小段,02570000,97.0,0002,A,1,1,"53,300","47,970",申報地價超過公告地價80%未滿100%
內湖區,康寧段三小段,02880001,381.0,0010,,2997000,206981,"61,315","73,578",按公告地價120%申報
內湖區,康寧段三小段,02880002,8.0,0010,,2997000,206981,"61,315","73,578",按公告地價120%申報
內湖區,康寧段三小段,02880003,2262.0,0010,,2997000,206981,"13,665","16,398",按公告地價120%申報
內湖區,康寧段三小段,02880005,70.0,0010,,2997000,206981,"61,315","73,578",按公告地價120%申報
內湖區,康寧段三小段,03500000,1061.0,0036,,120,6,"13,665","16,398",按公告地價120%申報
內湖區,康寧段三小段,03500001,46.0,0036,,120,6,"13,665","16,398",按公告地價120%申報
內湖區,康寧段三小段,03540000,295.0,0030,,120,6,"13,665","16,398",按公告地價120%申報
內湖區,康寧段三小段,03540001,53.0,0033,,120,6,"13,665","16,398",按公告地價120%申報
內湖區,碧湖段二小段,08860001,1.0,0025,,30,7,"108,000","129,600",按公告地價120%申報
內湖區,碧湖段二小段,08860004,23.0,0025,,30,7,"108,000","129,600",按公告地價120%申報
大安區,復興段一小段,00600002,42.0,0010,A,1,1,"120,000","144,000",按公告地價120%申報
大安區,復興段一小段,00600003,53.0,0010,A,1,1,"120,000","144,000",按公告地價120%申報
大安區,復興段一小段,00600004,51.0,0010,A,1,1,"120,980","145,176",按公告地價120%申報
大安區,大安段一小段,05880000,98.0,0007,,9,1,"106,000","127,200",按公告地價120%申報
大安區,復興段一小段,00600001,73.0,0009,A,1,1,"120,000","144,000",按公告地價120%申報
大安區,復興段二小段,01790000,1101.0,0037,,100000,5802,"203,293","243,951",按公告地價120%申報
士林區,百齡段一小段,03190000,43.0,0005,A,1,1,"59,051","70,861",按公告地價120%申報
士林區,百齡段一小段,03200002,50.23,0005,,10000,7434,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200003,120.89,0005,,10000,7434,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200010,16.84,0005,,10000,7434,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200011,30.37,0005,,10000,7434,"57,400","68,880",按公告地價120%申報
士林區,天母段二小段,01410000,174.0,0011,,4,1,"94,862","113,834",按公告地價120%申報
士林區,天母段二小段,01420000,168.0,0011,,4,1,"92,400","110,880",按公告地價120%申報
士林區,陽明段三小段,08410002,1.0,0002,A,1,1,"93,700","112,440",按公告地價120%申報
士林區,陽明段三小段,08420001,57.4,0002,A,1,1,"93,700","112,440",按公告地價120%申報
士林區,百齡段一小段,03200002,50.23,0004,,10000,2566,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200010,16.84,0004,,10000,2566,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200011,30.37,0004,,10000,2566,"57,400","68,880",按公告地價120%申報
士林區,百齡段一小段,03200003,120.89,0004,,10000,2566,"57,400","68,880",按公告地價120%申報
士林區,光華段四小段,02800000,247.36,0012,A,1,1,"124,041","148,849",按公告地價120%申報
士林區,光華段四小段,02800008,25.33,0011,A,1,1,"135,976","163,171",按公告地價120%申報
士林區,光華段四小段,02800001,38.31,0011,A,1,1,"119,000","142,800",按公告地價120%申報
士林區,翠山段一小段,00880000,9584.0,0056,,128,1,660,792,按公告地價120%申報
士林區,翠山段一小段,00900000,477.0,0055,,128,1,660,792,按公告地價120%申報
士林區,翠山段一小段,01810000,652.0,0056,,128,1,660,792,按公告地價120%申報
士林區,菁山段一小段,02980000,3805.93,0037,,32,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03010000,407.97,0037,,32,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段二小段,02740000,245.4,0041,,42,1,630,756,按公告地價120%申報
士林區,菁山段二小段,02730000,765.68,0041,,42,1,630,756,按公告地價120%申報
士林區,菁山段一小段,03640000,7821.39,0044,,32,1,630,756,按公告地價120%申報
士林區,菁山段一小段,03000000,4568.76,0037,,32,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02950000,4936.12,0037,,32,1,"2,900","3,480",按公告地價120%申報
士林區,翠山段一小段,01750000,497.0,0056,,128,1,660,792,按公告地價120%申報
士林區,菁山段一小段,03320000,616.47,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02770000,1056.4,0038,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02810000,1176.49,0034,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02820000,301.41,0038,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02900000,6126.57,0038,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02990000,3865.27,0033,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03060000,2089.2,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03140000,735.41,0036,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段二小段,01870000,1436.09,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,溪山段二小段,04130000,655.88,0056,,256,1,"2,900","3,480",按公告地價120%申報
士林區,溪山段二小段,04750000,20279.97,0037,,64,1,660,792,按公告地價120%申報
士林區,菁山段一小段,02770000,1056.4,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02810000,1176.49,0033,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02820000,301.41,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02900000,6126.57,0037,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,02990000,3865.27,0032,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03060000,2089.2,0036,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03140000,735.41,0035,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段一小段,03320000,616.47,0036,,64,1,"2,900","3,480",按公告地價120%申報
士林區,菁山段二小段,01870000,1436.09,0036,,64,1,"2,900","3,480",按公告地價120%申報
士林區,溪山段二小段,04130000,655.88,0055,,256,1,"2,900","3,480",按公告地價120%申報
士林區,溪山段二小段,04750000,20279.97,0036,,64,1,660,792,按公告地價120%申報
北投區,關渡段一小段,05690001,1816.0,0005,,100,95,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05370000,11634.0,0003,,4,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05380000,5573.0,0003,,22292,517,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05370000,11634.0,0006,,4,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05380000,5573.0,0006,,22292,517,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05400000,584.0,0004,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05470000,850.0,0004,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05570000,596.0,0004,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05450000,11018.0,0004,,6,1,"2,700","3,240",按公告地價120%申報
北投區,八仙段二小段,06320000,1560.0,0003,,2,1,"6,278","7,533",按公告地價120%申報
北投區,八仙段二小段,06320000,1560.0,0002,,2,1,"6,278","7,533",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0004,,2398,100,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05700000,729.0,0004,,2398,100,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05700001,668.0,0004,,2398,100,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05540000,562.0,0003,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05600000,985.0,0001,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05620000,599.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05630000,985.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05670000,968.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05650000,985.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05370000,11634.0,0004,,4,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05380000,5573.0,0004,,22292,5171,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05370000,11634.0,0005,,4,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05380000,5573.0,0005,,22292,517,"2,700","3,240",按公告地價120%申報
北投區,立農段五小段,04350001,43.0,0004,,3,1,"56,800","68,160",按公告地價120%申報
北投區,大業段三小段,03150000,419.0,0007,,10000,5000,"43,200","51,840",按公告地價120%申報
北投區,大業段三小段,03420000,279.0,0006,A,1,1,"43,200","51,840",按公告地價120%申報
北投區,大業段三小段,03400000,2.0,0006,A,1,1,"43,200","51,840",按公告地價120%申報
北投區,大業段三小段,03420000,279.0,0006,A,1,1,"43,200","51,840",按公告地價120%申報
北投區,大業段三小段,03150000,419.0,0007,,10000,5000,"43,200","51,840",按公告地價120%申報
北投區,大業段三小段,03400000,2.0,0006,A,1,1,"43,200","51,840",按公告地價120%申報
北投區,關渡段一小段,05550000,574.0,0001,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05610000,666.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05660000,980.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05640000,966.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0031,,2398000,32330,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05700000,729.0,0024,,2398,798,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0009,,5000,1160,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0010,,5000,879,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0011,,5000,879,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0012,,5000,694,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0013,,5000,694,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420001,7144.0,0014,,5000,694,"2,700","3,240",按公告地價120%申報
北投區,大業段三小段,03410000,143.0,0008,A,1,1,"43,200","51,840",按公告地價120%申報
北投區,大屯段四小段,01730000,3254.19,0002,,12,3,680,816,按公告地價120%申報
北投區,溫泉段四小段,03330000,711.0,0035,,3840,238,"45,902","55,082",按公告地價120%申報
北投區,溫泉段四小段,03320000,7.0,0035,,3840,238,"46,329","55,594",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0036,,2398000,121449,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05510000,809.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05380000,5573.0,0007,,22292,15570,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05430000,2899.0,0007,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05490000,4196.0,0007,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0028,,2398000,315489,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05680001,2327.0,0009,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05700000,729.0,0029,,2398,200,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05700001,668.0,0027,,2398,1198,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0030,,2398000,364366,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05530000,6527.0,0029,,2398000,364366,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05390000,97.0,0036,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05440000,154.0,0036,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05400000,584.0,0002,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05450000,11018.0,0002,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05570000,596.0,0002,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05470000,850.0,0002,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05390000,97.0,0037,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05440000,154.0,0037,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05450000,11018.0,0003,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05570000,596.0,0003,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05470000,850.0,0003,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05400000,584.0,0003,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05480000,793.0,0002,A,1,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05390000,97.0,0044,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05570000,596.0,0005,,3,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05440000,154.0,0044,,1800,68,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05450000,11018.0,0005,,3,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05400000,584.0,0005,,3,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05470000,850.0,0005,,3,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420000,7144.0,0011,,4,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05400000,584.0,0006,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05450000,11018.0,0006,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05470000,850.0,0006,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05570000,596.0,0006,,6,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420000,7144.0,0012,,2,1,"2,700","3,240",按公告地價120%申報
北投區,關渡段一小段,05420000,7144.0,0014,,4,1,"2,700","3,240",按公告地價120%申報
